turn,condition,treatment,treatment_label,transfer,return,default_transfer,default_return,earnings_transferrer,earnings_returner,total_earnings_transferrer,total_earnings_returner,link_condition,info_condition,total_time_transferrer,total_time_returner,workerId_transferrer,workerId_returner,machiv_transferrer,machiv_returner,age_transferrer,age_returner,pretest_tries_transferrer,pretest_tries_returner,prev_exp_transferrer,prev_exp_returner,clarity_transferrer,clarity_returner,tech_difficulties_transferrer,tech_difficulties_returner,educ_transferrer,educ_returner,gender_transferrer,gender_returner,lagged_transfer,lagged_avg_return,relationship,crelationship,conditionid
1,1,65,C,0,0,False,False,20,0,745,732,unrestricted,global,2919.0,8352.0,A2PEL01IY4YBLJ,A2F3ZR1HIX7WX3,96,93,46,27,5,1,None,None,y,y,1,7,0,13,f,m,10,0,4229,5188,72
2,1,65,C,20,20,False,False,0,40,732,1029,unrestricted,global,8352.0,10283.0,A2F3ZR1HIX7WX3,A3HCEVA7SJSVPJ,93,100,27,,1,1,None,None,y,y,7,0,13,22,m,m,0,0,4227,5186,72
2,1,65,C,0,0,False,False,0,0,732,745,unrestricted,global,8352.0,2919.0,A2F3ZR1HIX7WX3,A2PEL01IY4YBLJ,93,96,27,46,1,5,None,None,y,y,7,1,13,0,m,f,0,0,4228,5187,72
3,1,65,C,5,0,False,False,10,15,1029,745,unrestricted,global,10283.0,2919.0,A3HCEVA7SJSVPJ,A2PEL01IY4YBLJ,100,96,,46,1,5,None,None,y,y,0,1,22,0,m,f,20,10,4231,5190,72
3,1,65,C,5,7,False,False,10,8,1029,732,unrestricted,global,10283.0,8352.0,A3HCEVA7SJSVPJ,A2F3ZR1HIX7WX3,100,93,,27,1,1,None,None,y,y,0,7,22,13,m,m,20,10,4226,5185,72
4,1,65,C,0,0,False,False,20,0,745,1029,unrestricted,global,2919.0,10283.0,A2PEL01IY4YBLJ,A3HCEVA7SJSVPJ,96,100,46,,5,1,None,None,y,y,1,0,0,22,f,m,5,3,4230,5189,72
4,1,65,C,0,0,False,True,20,0,745,732,unrestricted,global,2919.0,8352.0,A2PEL01IY4YBLJ,A2F3ZR1HIX7WX3,96,93,46,27,5,1,None,None,y,y,1,7,0,13,f,m,5,3,4229,5188,72
5,1,65,C,20,20,False,False,0,40,732,1029,unrestricted,global,8352.0,10283.0,A2F3ZR1HIX7WX3,A3HCEVA7SJSVPJ,93,100,27,,1,1,None,None,y,y,7,0,13,22,m,m,0,0,4227,5186,72
5,1,65,C,0,0,False,False,0,0,732,745,unrestricted,global,8352.0,2919.0,A2F3ZR1HIX7WX3,A2PEL01IY4YBLJ,93,96,27,46,1,5,None,None,y,y,7,1,13,0,m,f,0,0,4228,5187,72
6,1,65,C,0,0,False,False,0,0,1029,745,unrestricted,global,10283.0,2919.0,A3HCEVA7SJSVPJ,A2PEL01IY4YBLJ,100,96,,46,1,5,None,None,y,y,0,1,22,0,m,f,20,10,4231,5190,72
6,1,65,C,20,20,False,False,0,40,1029,732,unrestricted,global,10283.0,8352.0,A3HCEVA7SJSVPJ,A2F3ZR1HIX7WX3,100,93,,27,1,1,None,None,y,y,0,7,22,13,m,m,20,10,4226,5185,72
7,1,65,C,0,0,False,False,20,0,745,1029,unrestricted,global,2919.0,10283.0,A2PEL01IY4YBLJ,A3HCEVA7SJSVPJ,96,100,46,,5,1,None,None,y,y,1,0,0,22,f,m,0,10,4230,5189,72
7,1,65,C,0,0,False,True,20,0,745,732,unrestricted,global,2919.0,8352.0,A2PEL01IY4YBLJ,A2F3ZR1HIX7WX3,96,93,46,27,5,1,None,None,y,y,1,7,0,13,f,m,0,10,4229,5188,72
8,1,65,C,20,20,False,False,0,40,732,1029,unrestricted,global,8352.0,10283.0,A2F3ZR1HIX7WX3,A3HCEVA7SJSVPJ,93,100,27,,1,1,None,None,y,y,7,0,13,22,m,m,0,0,4227,5186,72
8,1,65,C,0,0,False,False,0,0,732,745,unrestricted,global,8352.0,2919.0,A2F3ZR1HIX7WX3,A2PEL01IY4YBLJ,93,96,27,46,1,5,None,None,y,y,7,1,13,0,m,f,0,0,4228,5187,72
9,1,65,C,0,0,False,False,0,0,1029,745,unrestricted,global,10283.0,2919.0,A3HCEVA7SJSVPJ,A2PEL01IY4YBLJ,100,96,,46,1,5,None,None,y,y,0,1,22,0,m,f,20,10,4231,5190,72
9,1,65,C,20,20,False,False,0,40,1029,732,unrestricted,global,10283.0,8352.0,A3HCEVA7SJSVPJ,A2F3ZR1HIX7WX3,100,93,,27,1,1,None,None,y,y,0,7,22,13,m,m,20,10,4226,5185,72
10,1,65,C,1,0,False,False,18,3,745,1029,unrestricted,global,2919.0,10283.0,A2PEL01IY4YBLJ,A3HCEVA7SJSVPJ,96,100,46,,5,1,None,None,y,y,1,0,0,22,f,m,0,10,4230,5189,72
10,1,65,C,1,0,False,False,18,3,745,732,unrestricted,global,2919.0,8352.0,A2PEL01IY4YBLJ,A2F3ZR1HIX7WX3,96,93,46,27,5,1,None,None,y,y,1,7,0,13,f,m,0,10,4229,5188,72
11,1,65,C,20,20,False,False,0,40,732,1029,unrestricted,global,8352.0,10283.0,A2F3ZR1HIX7WX3,A3HCEVA7SJSVPJ,93,100,27,,1,1,None,None,y,y,7,0,13,22,m,m,1,0,4227,5186,72
11,1,65,C,0,0,False,False,0,0,732,745,unrestricted,global,8352.0,2919.0,A2F3ZR1HIX7WX3,A2PEL01IY4YBLJ,93,96,27,46,1,5,None,None,y,y,7,1,13,0,m,f,1,0,4228,5187,72
12,1,65,C,0,0,False,False,0,0,1029,745,unrestricted,global,10283.0,2919.0,A3HCEVA7SJSVPJ,A2PEL01IY4YBLJ,100,96,,46,1,5,None,None,y,y,0,1,22,0,m,f,20,10,4231,5190,72
12,1,65,C,20,20,False,False,0,40,1029,732,unrestricted,global,10283.0,8352.0,A3HCEVA7SJSVPJ,A2F3ZR1HIX7WX3,100,93,,27,1,1,None,None,y,y,0,7,22,13,m,m,20,10,4226,5185,72
13,1,65,C,0,0,False,False,20,0,745,1029,unrestricted,global,2919.0,10283.0,A2PEL01IY4YBLJ,A3HCEVA7SJSVPJ,96,100,46,,5,1,None,None,y,y,1,0,0,22,f,m,0,10,4230,5189,72
13,1,65,C,0,0,False,False,20,0,745,732,unrestricted,global,2919.0,8352.0,A2PEL01IY4YBLJ,A2F3ZR1HIX7WX3,96,93,46,27,5,1,None,None,y,y,1,7,0,13,f,m,0,10,4229,5188,72
14,1,65,C,20,20,False,False,0,40,732,1029,unrestricted,global,8352.0,10283.0,A2F3ZR1HIX7WX3,A3HCEVA7SJSVPJ,93,100,27,,1,1,None,None,y,y,7,0,13,22,m,m,0,0,4227,5186,72
14,1,65,C,0,0,False,False,0,0,732,745,unrestricted,global,8352.0,2919.0,A2F3ZR1HIX7WX3,A2PEL01IY4YBLJ,93,96,27,46,1,5,None,None,y,y,7,1,13,0,m,f,0,0,4228,5187,72
15,1,65,C,0,0,False,False,0,0,1029,745,unrestricted,global,10283.0,2919.0,A3HCEVA7SJSVPJ,A2PEL01IY4YBLJ,100,96,,46,1,5,None,None,y,y,0,1,22,0,m,f,20,10,4231,5190,72
15,1,65,C,20,20,False,False,0,40,1029,732,unrestricted,global,10283.0,8352.0,A3HCEVA7SJSVPJ,A2F3ZR1HIX7WX3,100,93,,27,1,1,None,None,y,y,0,7,22,13,m,m,20,10,4226,5185,72
16,1,65,C,0,0,False,False,20,0,745,1029,unrestricted,global,2919.0,10283.0,A2PEL01IY4YBLJ,A3HCEVA7SJSVPJ,96,100,46,,5,1,None,None,y,y,1,0,0,22,f,m,0,10,4230,5189,72
16,1,65,C,0,0,False,False,20,0,745,732,unrestricted,global,2919.0,8352.0,A2PEL01IY4YBLJ,A2F3ZR1HIX7WX3,96,93,46,27,5,1,None,None,y,y,1,7,0,13,f,m,0,10,4229,5188,72
17,1,65,C,20,20,False,False,0,40,732,1029,unrestricted,global,8352.0,10283.0,A2F3ZR1HIX7WX3,A3HCEVA7SJSVPJ,93,100,27,,1,1,None,None,y,y,7,0,13,22,m,m,0,0,4227,5186,72
17,1,65,C,0,0,False,False,0,0,732,745,unrestricted,global,8352.0,2919.0,A2F3ZR1HIX7WX3,A2PEL01IY4YBLJ,93,96,27,46,1,5,None,None,y,y,7,1,13,0,m,f,0,0,4228,5187,72
18,1,65,C,0,0,False,False,0,0,1029,745,unrestricted,global,10283.0,2919.0,A3HCEVA7SJSVPJ,A2PEL01IY4YBLJ,100,96,,46,1,5,None,None,y,y,0,1,22,0,m,f,20,10,4231,5190,72
18,1,65,C,20,20,False,False,0,40,1029,732,unrestricted,global,10283.0,8352.0,A3HCEVA7SJSVPJ,A2F3ZR1HIX7WX3,100,93,,27,1,1,None,None,y,y,0,7,22,13,m,m,20,10,4226,5185,72
19,1,65,C,0,0,False,False,20,0,745,1029,unrestricted,global,2919.0,10283.0,A2PEL01IY4YBLJ,A3HCEVA7SJSVPJ,96,100,46,,5,1,None,None,y,y,1,0,0,22,f,m,0,10,4230,5189,72
19,1,65,C,0,0,False,False,20,0,745,732,unrestricted,global,2919.0,8352.0,A2PEL01IY4YBLJ,A2F3ZR1HIX7WX3,96,93,46,27,5,1,None,None,y,y,1,7,0,13,f,m,0,10,4229,5188,72
20,1,65,C,20,20,False,False,0,40,732,1029,unrestricted,global,8352.0,10283.0,A2F3ZR1HIX7WX3,A3HCEVA7SJSVPJ,93,100,27,,1,1,None,None,y,y,7,0,13,22,m,m,0,0,4227,5186,72
20,1,65,C,0,0,False,True,0,0,732,745,unrestricted,global,8352.0,2919.0,A2F3ZR1HIX7WX3,A2PEL01IY4YBLJ,93,96,27,46,1,5,None,None,y,y,7,1,13,0,m,f,0,0,4228,5187,72
21,1,65,C,0,0,False,True,0,0,1029,745,unrestricted,global,10283.0,2919.0,A3HCEVA7SJSVPJ,A2PEL01IY4YBLJ,100,96,,46,1,5,None,None,y,y,0,1,22,0,m,f,20,10,4231,5190,72
21,1,65,C,20,20,False,False,0,40,1029,732,unrestricted,global,10283.0,8352.0,A3HCEVA7SJSVPJ,A2F3ZR1HIX7WX3,100,93,,27,1,1,None,None,y,y,0,7,22,13,m,m,20,10,4226,5185,72
22,1,65,C,1,0,False,False,18,3,745,1029,unrestricted,global,2919.0,10283.0,A2PEL01IY4YBLJ,A3HCEVA7SJSVPJ,96,100,46,,5,1,None,None,y,y,1,0,0,22,f,m,0,10,4230,5189,72
22,1,65,C,1,1,False,False,18,2,745,732,unrestricted,global,2919.0,8352.0,A2PEL01IY4YBLJ,A2F3ZR1HIX7WX3,96,93,46,27,5,1,None,None,y,y,1,7,0,13,f,m,0,10,4229,5188,72
23,1,65,C,20,20,False,False,0,40,732,1029,unrestricted,global,8352.0,10283.0,A2F3ZR1HIX7WX3,A3HCEVA7SJSVPJ,93,100,27,,1,1,None,None,y,y,7,0,13,22,m,m,1,0,4227,5186,72
23,1,65,C,0,0,False,False,0,0,732,745,unrestricted,global,8352.0,2919.0,A2F3ZR1HIX7WX3,A2PEL01IY4YBLJ,93,96,27,46,1,5,None,None,y,y,7,1,13,0,m,f,1,0,4228,5187,72
24,1,65,C,0,0,False,False,0,0,1029,745,unrestricted,global,10283.0,2919.0,A3HCEVA7SJSVPJ,A2PEL01IY4YBLJ,100,96,,46,1,5,None,None,y,y,0,1,22,0,m,f,20,10,4231,5190,72
24,1,65,C,20,20,False,False,0,40,1029,732,unrestricted,global,10283.0,8352.0,A3HCEVA7SJSVPJ,A2F3ZR1HIX7WX3,100,93,,27,1,1,None,None,y,y,0,7,22,13,m,m,20,10,4226,5185,72
25,1,65,C,1,0,False,False,18,3,745,1029,unrestricted,global,2919.0,10283.0,A2PEL01IY4YBLJ,A3HCEVA7SJSVPJ,96,100,46,,5,1,None,None,y,y,1,0,0,22,f,m,0,10,4230,5189,72
25,1,65,C,1,1,False,False,18,2,745,732,unrestricted,global,2919.0,8352.0,A2PEL01IY4YBLJ,A2F3ZR1HIX7WX3,96,93,46,27,5,1,None,None,y,y,1,7,0,13,f,m,0,10,4229,5188,72
26,1,65,C,20,20,False,False,0,40,732,1029,unrestricted,global,8352.0,10283.0,A2F3ZR1HIX7WX3,A3HCEVA7SJSVPJ,93,100,27,,1,1,None,None,y,y,7,0,13,22,m,m,1,0,4227,5186,72
26,1,65,C,0,0,False,False,0,0,732,745,unrestricted,global,8352.0,2919.0,A2F3ZR1HIX7WX3,A2PEL01IY4YBLJ,93,96,27,46,1,5,None,None,y,y,7,1,13,0,m,f,1,0,4228,5187,72
27,1,65,C,0,0,False,False,0,0,1029,745,unrestricted,global,10283.0,2919.0,A3HCEVA7SJSVPJ,A2PEL01IY4YBLJ,100,96,,46,1,5,None,None,y,y,0,1,22,0,m,f,20,10,4231,5190,72
27,1,65,C,20,20,False,False,0,40,1029,732,unrestricted,global,10283.0,8352.0,A3HCEVA7SJSVPJ,A2F3ZR1HIX7WX3,100,93,,27,1,1,None,None,y,y,0,7,22,13,m,m,20,10,4226,5185,72
28,1,65,C,3,3,False,False,15,6,745,1029,unrestricted,global,2919.0,10283.0,A2PEL01IY4YBLJ,A3HCEVA7SJSVPJ,96,100,46,,5,1,None,None,y,y,1,0,0,22,f,m,0,10,4230,5189,72
28,1,65,C,2,3,False,False,15,3,745,732,unrestricted,global,2919.0,8352.0,A2PEL01IY4YBLJ,A2F3ZR1HIX7WX3,96,93,46,27,5,1,None,None,y,y,1,7,0,13,f,m,0,10,4229,5188,72
29,1,65,C,20,20,False,False,0,40,732,1029,unrestricted,global,8352.0,10283.0,A2F3ZR1HIX7WX3,A3HCEVA7SJSVPJ,93,100,27,,1,1,None,None,y,y,7,0,13,22,m,m,2,3,4227,5186,72
29,1,65,C,0,0,False,False,0,0,732,745,unrestricted,global,8352.0,2919.0,A2F3ZR1HIX7WX3,A2PEL01IY4YBLJ,93,96,27,46,1,5,None,None,y,y,7,1,13,0,m,f,2,3,4228,5187,72
0,0,80,E,0,0,True,True,20,0,426,401,control,local,,6714.0,A3B2O3SOMXJ2OF,A11NNCOGWE9MYD,,92,49,19,3,2,,None,,y,,7,,15,,nr,,,6402,7571,87
0,0,80,E,0,0,True,True,20,0,426,441,control,local,,4279.0,A3B2O3SOMXJ2OF,A3QH78Y1DHGAFC,,100,49,21,3,1,,None,,y,,3,,13,,f,,,6403,7572,87
1,0,80,E,10,0,False,True,0,30,401,426,control,local,6714.0,,A11NNCOGWE9MYD,A3B2O3SOMXJ2OF,92,,19,49,2,3,None,,y,,7,,15,,nr,,0,0,6401,7570,87
1,0,80,E,10,5,False,False,0,25,401,441,control,local,6714.0,4279.0,A11NNCOGWE9MYD,A3QH78Y1DHGAFC,92,100,19,21,2,1,None,None,y,y,7,3,15,13,nr,f,0,0,6406,7575,87
2,0,80,E,1,0,False,True,18,3,441,426,control,local,4279.0,,A3QH78Y1DHGAFC,A3B2O3SOMXJ2OF,100,,21,49,1,3,None,,y,,3,,13,,f,,10,2,6404,7573,87
2,0,80,E,1,0,False,True,18,3,441,401,control,local,4279.0,6714.0,A3QH78Y1DHGAFC,A11NNCOGWE9MYD,100,92,21,19,1,2,None,None,y,y,3,7,13,15,f,nr,10,2,6405,7574,87
3,0,80,E,0,0,True,True,20,0,426,401,control,local,,6714.0,A3B2O3SOMXJ2OF,A11NNCOGWE9MYD,,92,49,19,3,2,,None,,y,,7,,15,,nr,1,0,6402,7571,87
3,0,80,E,0,0,True,True,20,0,426,441,control,local,,4279.0,A3B2O3SOMXJ2OF,A3QH78Y1DHGAFC,,100,49,21,3,1,,None,,y,,3,,13,,f,1,0,6403,7572,87
4,0,80,E,0,0,True,True,20,0,401,426,control,local,6714.0,,A11NNCOGWE9MYD,A3B2O3SOMXJ2OF,92,,19,49,2,3,None,,y,,7,,15,,nr,,0,0,6401,7570,87
4,0,80,E,0,0,True,True,20,0,401,441,control,local,6714.0,4279.0,A11NNCOGWE9MYD,A3QH78Y1DHGAFC,92,100,19,21,2,1,None,None,y,y,7,3,15,13,nr,f,0,0,6406,7575,87
5,0,80,E,0,0,True,True,20,0,441,426,control,local,4279.0,,A3QH78Y1DHGAFC,A3B2O3SOMXJ2OF,100,,21,49,1,3,None,,y,,3,,13,,f,,0,0,6404,7573,87
5,0,80,E,0,0,True,False,20,0,441,401,control,local,4279.0,6714.0,A3QH78Y1DHGAFC,A11NNCOGWE9MYD,100,92,21,19,1,2,None,None,y,y,3,7,13,15,f,nr,0,0,6405,7574,87
6,0,80,E,0,0,True,False,20,0,426,401,control,local,,6714.0,A3B2O3SOMXJ2OF,A11NNCOGWE9MYD,,92,49,19,3,2,,None,,y,,7,,15,,nr,0,0,6402,7571,87
6,0,80,E,0,0,True,True,20,0,426,441,control,local,,4279.0,A3B2O3SOMXJ2OF,A3QH78Y1DHGAFC,,100,49,21,3,1,,None,,y,,3,,13,,f,0,0,6403,7572,87
7,0,80,E,0,0,False,True,20,0,401,426,control,local,6714.0,,A11NNCOGWE9MYD,A3B2O3SOMXJ2OF,92,,19,49,2,3,None,,y,,7,,15,,nr,,0,0,6401,7570,87
7,0,80,E,0,0,False,True,20,0,401,441,control,local,6714.0,4279.0,A11NNCOGWE9MYD,A3QH78Y1DHGAFC,92,100,19,21,2,1,None,None,y,y,7,3,15,13,nr,f,0,0,6406,7575,87
8,0,80,E,1,0,False,True,18,3,441,426,control,local,4279.0,,A3QH78Y1DHGAFC,A3B2O3SOMXJ2OF,100,,21,49,1,3,None,,y,,3,,13,,f,,0,0,6404,7573,87
8,0,80,E,1,0,False,False,18,3,441,401,control,local,4279.0,6714.0,A3QH78Y1DHGAFC,A11NNCOGWE9MYD,100,92,21,19,1,2,None,None,y,y,3,7,13,15,f,nr,0,0,6405,7574,87
9,0,80,E,0,0,True,False,20,0,426,401,control,local,,6714.0,A3B2O3SOMXJ2OF,A11NNCOGWE9MYD,,92,49,19,3,2,,None,,y,,7,,15,,nr,1,0,6402,7571,87
9,0,80,E,0,0,True,True,20,0,426,441,control,local,,4279.0,A3B2O3SOMXJ2OF,A3QH78Y1DHGAFC,,100,49,21,3,1,,None,,y,,3,,13,,f,1,0,6403,7572,87
10,0,80,E,0,0,False,True,20,0,401,426,control,local,6714.0,,A11NNCOGWE9MYD,A3B2O3SOMXJ2OF,92,,19,49,2,3,None,,y,,7,,15,,nr,,0,0,6401,7570,87
10,0,80,E,0,0,False,True,20,0,401,441,control,local,6714.0,4279.0,A11NNCOGWE9MYD,A3QH78Y1DHGAFC,92,100,19,21,2,1,None,None,y,y,7,3,15,13,nr,f,0,0,6406,7575,87
11,0,80,E,0,0,True,True,20,0,441,426,control,local,4279.0,,A3QH78Y1DHGAFC,A3B2O3SOMXJ2OF,100,,21,49,1,3,None,,y,,3,,13,,f,,0,0,6404,7573,87
11,0,80,E,0,0,True,False,20,0,441,401,control,local,4279.0,6714.0,A3QH78Y1DHGAFC,A11NNCOGWE9MYD,100,92,21,19,1,2,None,None,y,y,3,7,13,15,f,nr,0,0,6405,7574,87
12,0,80,E,0,0,True,False,20,0,426,401,control,local,,6714.0,A3B2O3SOMXJ2OF,A11NNCOGWE9MYD,,92,49,19,3,2,,None,,y,,7,,15,,nr,0,0,6402,7571,87
12,0,80,E,0,0,True,True,20,0,426,441,control,local,,4279.0,A3B2O3SOMXJ2OF,A3QH78Y1DHGAFC,,100,49,21,3,1,,None,,y,,3,,13,,f,0,0,6403,7572,87
13,0,80,E,0,0,False,True,20,0,401,426,control,local,6714.0,,A11NNCOGWE9MYD,A3B2O3SOMXJ2OF,92,,19,49,2,3,None,,y,,7,,15,,nr,,0,0,6401,7570,87
13,0,80,E,0,0,False,True,20,0,401,441,control,local,6714.0,4279.0,A11NNCOGWE9MYD,A3QH78Y1DHGAFC,92,100,19,21,2,1,None,None,y,y,7,3,15,13,nr,f,0,0,6406,7575,87
14,0,80,E,0,0,True,True,20,0,441,426,control,local,4279.0,,A3QH78Y1DHGAFC,A3B2O3SOMXJ2OF,100,,21,49,1,3,None,,y,,3,,13,,f,,0,0,6404,7573,87
14,0,80,E,0,0,True,False,20,0,441,401,control,local,4279.0,6714.0,A3QH78Y1DHGAFC,A11NNCOGWE9MYD,100,92,21,19,1,2,None,None,y,y,3,7,13,15,f,nr,0,0,6405,7574,87
15,0,80,E,0,0,True,False,20,0,426,401,control,local,,6714.0,A3B2O3SOMXJ2OF,A11NNCOGWE9MYD,,92,49,19,3,2,,None,,y,,7,,15,,nr,0,0,6402,7571,87
15,0,80,E,0,0,True,True,20,0,426,441,control,local,,4279.0,A3B2O3SOMXJ2OF,A3QH78Y1DHGAFC,,100,49,21,3,1,,None,,y,,3,,13,,f,0,0,6403,7572,87
16,0,80,E,0,0,False,True,20,0,401,426,control,local,6714.0,,A11NNCOGWE9MYD,A3B2O3SOMXJ2OF,92,,19,49,2,3,None,,y,,7,,15,,nr,,0,0,6401,7570,87
16,0,80,E,0,0,False,False,20,0,401,441,control,local,6714.0,4279.0,A11NNCOGWE9MYD,A3QH78Y1DHGAFC,92,100,19,21,2,1,None,None,y,y,7,3,15,13,nr,f,0,0,6406,7575,87
17,0,80,E,0,0,True,True,20,0,441,426,control,local,4279.0,,A3QH78Y1DHGAFC,A3B2O3SOMXJ2OF,100,,21,49,1,3,None,,y,,3,,13,,f,,0,0,6404,7573,87
17,0,80,E,0,0,True,False,20,0,441,401,control,local,4279.0,6714.0,A3QH78Y1DHGAFC,A11NNCOGWE9MYD,100,92,21,19,1,2,None,None,y,y,3,7,13,15,f,nr,0,0,6405,7574,87
18,0,80,E,0,0,True,False,20,0,426,401,control,local,,6714.0,A3B2O3SOMXJ2OF,A11NNCOGWE9MYD,,92,49,19,3,2,,None,,y,,7,,15,,nr,0,0,6402,7571,87
18,0,80,E,0,0,True,True,20,0,426,441,control,local,,4279.0,A3B2O3SOMXJ2OF,A3QH78Y1DHGAFC,,100,49,21,3,1,,None,,y,,3,,13,,f,0,0,6403,7572,87
19,0,80,E,0,0,False,True,20,0,401,426,control,local,6714.0,,A11NNCOGWE9MYD,A3B2O3SOMXJ2OF,92,,19,49,2,3,None,,y,,7,,15,,nr,,0,0,6401,7570,87
19,0,80,E,0,0,False,True,20,0,401,441,control,local,6714.0,4279.0,A11NNCOGWE9MYD,A3QH78Y1DHGAFC,92,100,19,21,2,1,None,None,y,y,7,3,15,13,nr,f,0,0,6406,7575,87
20,0,80,E,0,0,True,True,20,0,441,426,control,local,4279.0,,A3QH78Y1DHGAFC,A3B2O3SOMXJ2OF,100,,21,49,1,3,None,,y,,3,,13,,f,,0,0,6404,7573,87
20,0,80,E,0,0,True,False,20,0,441,401,control,local,4279.0,6714.0,A3QH78Y1DHGAFC,A11NNCOGWE9MYD,100,92,21,19,1,2,None,None,y,y,3,7,13,15,f,nr,0,0,6405,7574,87
21,0,80,E,0,0,True,False,20,0,426,401,control,local,,6714.0,A3B2O3SOMXJ2OF,A11NNCOGWE9MYD,,92,49,19,3,2,,None,,y,,7,,15,,nr,0,0,6402,7571,87
21,0,80,E,0,0,True,True,20,0,426,441,control,local,,4279.0,A3B2O3SOMXJ2OF,A3QH78Y1DHGAFC,,100,49,21,3,1,,None,,y,,3,,13,,f,0,0,6403,7572,87
22,0,80,E,0,0,False,True,20,0,401,426,control,local,6714.0,,A11NNCOGWE9MYD,A3B2O3SOMXJ2OF,92,,19,49,2,3,None,,y,,7,,15,,nr,,0,0,6401,7570,87
22,0,80,E,0,0,False,True,20,0,401,441,control,local,6714.0,4279.0,A11NNCOGWE9MYD,A3QH78Y1DHGAFC,92,100,19,21,2,1,None,None,y,y,7,3,15,13,nr,f,0,0,6406,7575,87
23,0,80,E,0,0,True,True,20,0,441,426,control,local,4279.0,,A3QH78Y1DHGAFC,A3B2O3SOMXJ2OF,100,,21,49,1,3,None,,y,,3,,13,,f,,0,0,6404,7573,87
23,0,80,E,0,0,True,False,20,0,441,401,control,local,4279.0,6714.0,A3QH78Y1DHGAFC,A11NNCOGWE9MYD,100,92,21,19,1,2,None,None,y,y,3,7,13,15,f,nr,0,0,6405,7574,87
24,0,80,E,5,0,False,False,10,15,426,401,control,local,,6714.0,A3B2O3SOMXJ2OF,A11NNCOGWE9MYD,,92,49,19,3,2,,None,,y,,7,,15,,nr,0,0,6402,7571,87
24,0,80,E,5,0,False,True,10,15,426,441,control,local,,4279.0,A3B2O3SOMXJ2OF,A3QH78Y1DHGAFC,,100,49,21,3,1,,None,,y,,3,,13,,f,0,0,6403,7572,87
25,0,80,E,0,0,False,True,20,0,401,426,control,local,6714.0,,A11NNCOGWE9MYD,A3B2O3SOMXJ2OF,92,,19,49,2,3,None,,y,,7,,15,,nr,,5,0,6401,7570,87
25,0,80,E,0,0,False,True,20,0,401,441,control,local,6714.0,4279.0,A11NNCOGWE9MYD,A3QH78Y1DHGAFC,92,100,19,21,2,1,None,None,y,y,7,3,15,13,nr,f,5,0,6406,7575,87
26,0,80,E,0,0,True,True,20,0,441,426,control,local,4279.0,,A3QH78Y1DHGAFC,A3B2O3SOMXJ2OF,100,,21,49,1,3,None,,y,,3,,13,,f,,0,0,6404,7573,87
26,0,80,E,0,0,True,False,20,0,441,401,control,local,4279.0,6714.0,A3QH78Y1DHGAFC,A11NNCOGWE9MYD,100,92,21,19,1,2,None,None,y,y,3,7,13,15,f,nr,0,0,6405,7574,87
27,0,80,E,0,0,True,False,20,0,426,401,control,local,,6714.0,A3B2O3SOMXJ2OF,A11NNCOGWE9MYD,,92,49,19,3,2,,None,,y,,7,,15,,nr,0,0,6402,7571,87
27,0,80,E,0,0,True,True,20,0,426,441,control,local,,4279.0,A3B2O3SOMXJ2OF,A3QH78Y1DHGAFC,,100,49,21,3,1,,None,,y,,3,,13,,f,0,0,6403,7572,87
28,0,80,E,0,0,False,True,20,0,401,426,control,local,6714.0,,A11NNCOGWE9MYD,A3B2O3SOMXJ2OF,92,,19,49,2,3,None,,y,,7,,15,,nr,,0,0,6401,7570,87
28,0,80,E,0,0,False,True,20,0,401,441,control,local,6714.0,4279.0,A11NNCOGWE9MYD,A3QH78Y1DHGAFC,92,100,19,21,2,1,None,None,y,y,7,3,15,13,nr,f,0,0,6406,7575,87
29,0,80,E,0,0,True,True,20,0,441,426,control,local,4279.0,,A3QH78Y1DHGAFC,A3B2O3SOMXJ2OF,100,,21,49,1,3,None,,y,,3,,13,,f,,0,0,6404,7573,87
29,0,80,E,0,0,True,False,20,0,441,401,control,local,4279.0,6714.0,A3QH78Y1DHGAFC,A11NNCOGWE9MYD,100,92,21,19,1,2,None,None,y,y,3,7,13,15,f,nr,0,0,6405,7574,87
0,1,80,E,0,0,True,True,20,0,426,441,control,local,,4279.0,A3B2O3SOMXJ2OF,A3QH78Y1DHGAFC,,100,49,21,3,1,,None,,y,,3,,13,,f,,,6403,7747,88
0,1,80,E,0,0,True,False,20,0,426,401,control,local,,6714.0,A3B2O3SOMXJ2OF,A11NNCOGWE9MYD,,92,49,19,3,2,,None,,y,,7,,15,,nr,,,6402,7746,88
1,1,80,E,0,0,True,True,20,0,441,426,control,local,4279.0,,A3QH78Y1DHGAFC,A3B2O3SOMXJ2OF,100,,21,49,1,3,None,,y,,3,,13,,f,,0,0,6404,7748,88
1,1,80,E,0,0,True,False,20,0,441,401,control,local,4279.0,6714.0,A3QH78Y1DHGAFC,A11NNCOGWE9MYD,100,92,21,19,1,2,None,None,y,y,3,7,13,15,f,nr,0,0,6405,7749,88
2,1,80,E,0,0,False,True,20,0,401,426,control,local,6714.0,,A11NNCOGWE9MYD,A3B2O3SOMXJ2OF,92,,19,49,2,3,None,,y,,7,,15,,nr,,0,0,6401,7745,88
2,1,80,E,0,0,False,True,20,0,401,441,control,local,6714.0,4279.0,A11NNCOGWE9MYD,A3QH78Y1DHGAFC,92,100,19,21,2,1,None,None,y,y,7,3,15,13,nr,f,0,0,6406,7750,88
